Date,Close,High,Low,Open,Volume,return,log_return,volatility_20d,annualized_volatility_20d,momentum_20d,momentum_60d,sma_20,sma_50,sma_200,distance_from_sma20,running_max,drawdown,walk_forward_regime,regime_confidence,regime_label,momentum_signal,mean_reversion_signal,momentum_position,mean_reversion_position,tradable_regime,momentum_return,mean_reversion_return
2015-10-08,168.628173828125,168.91311473391343,166.4324203846099,166.73412628130978,153055200,0.0090268290342412,0.0089863307446723,0.0111878673623919,0.1776018884523908,0.0327094585590792,-0.0396651137602237,163.5466751098633,166.71141662597657,171.26855598449708,0.0310706329850374,177.243896484375,-0.0486094180230884,0,0.9994942126572208,Intermediate,1.0,0.0,1.0,0.0,0,0.0090268290342412,0.0
2015-10-09,168.72872924804688,169.20642276618494,168.10017639559013,168.77063532913212,107069200,0.0005963144689236,0.0005961367441004,0.0111692925620899,0.1773070226388808,0.0286501488117663,-0.0467419303754228,163.78164825439453,166.57062591552733,171.25417854309083,0.0302053437999858,177.243896484375,-0.0480420900534579,0,0.9997834740208396,Intermediate,1.0,0.0,1.0,0.0,0,0.0005963144689236,0.0
2015-10-12,168.8879852294922,169.08911398246477,168.37676166911675,168.80417305712558,56395600,0.0009438581215839,0.0009434129675932,0.0111038999702215,0.1762689474248623,0.0334560512107875,-0.0466504815566922,164.05501861572264,166.43835693359375,171.2405149078369,0.0294594255911799,177.243896484375,-0.0471435768487488,0,0.999785938731412,Intermediate,1.0,0.0,1.0,0.0,0,0.0009438581215839,0.0
2015-10-13,167.82357788085938,169.4242952258818,167.65596637814147,168.15880088629515,88038700,-0.0063024456546535,-0.0063223899078093,0.0109366078320664,0.1736132670617348,0.0142650191136888,-0.0531489026723471,164.1730354309082,166.2966387939453,171.21876197814942,0.0222359441693302,177.243896484375,-0.0531489026723471,0,0.9998224335143044,Intermediate,1.0,0.0,1.0,0.0,0,-0.0063024456546535,-0.0
2015-10-14,167.01905822753906,168.34321110380344,166.72574123600018,167.76494043382095,99106200,-0.0047938416251109,-0.0048053689387063,0.0108385210417125,0.1720561875366729,0.0007299472278508,-0.0539502975117295,164.17912673950195,166.14566680908203,171.19182998657226,0.0172977621725516,177.243896484375,-0.0576879568754984,0,0.9998970450234644,Intermediate,1.0,0.0,1.0,0.0,0,-0.0047938416251109,-0.0
2015-10-15,169.58352661132812,169.59190271048726,167.3123505213068,167.68110349131211,134142200,0.0153543458513301,0.0152376607824415,0.0113414841354662,0.1800404791249681,0.0183846319559513,-0.0376970797190489,164.3321990966797,166.0344793701172,171.1823461151123,0.0319555604045618,177.243896484375,-0.0432193718654914,0,0.9997590579765836,Intermediate,1.0,0.0,1.0,0.0,0,0.0153543458513301,0.0
2015-10-16,170.3545684814453,170.37132068160702,169.22316836151683,169.98581547086303,114580100,0.0045466790644372,0.0045363741428211,0.0106007444252808,0.1682816007686852,0.0400102358178542,-0.0278484982899074,164.65988464355468,165.9673922729492,171.18522552490234,0.0345845246413121,177.243896484375,-0.038869197414293,0,0.9998649369050058,Intermediate,1.0,0.0,1.0,0.0,0,0.0045466790644372,0.0
2015-10-19,170.43836975097656,170.43836975097656,169.3991706600181,169.7092526096829,76523900,0.000491922642746,0.0004918016884679,0.0105791414424269,0.1679386640474336,0.035172619916453,-0.0171765890938386,164.9494384765625,165.9086508178711,171.1889778137207,0.033276447165317,177.243896484375,-0.0383963954098605,0,0.9998667543972684,Intermediate,1.0,0.0,1.0,0.0,0,0.000491922642746,0.0
2015-10-20,170.22048950195312,170.83227734943787,169.75117209632427,170.00259578875122,78448500,-0.0012783521066399,-0.0012791698957167,0.0100289752893844,0.1592050471231404,0.0474450032618898,-0.0126893251813045,165.33495330810547,165.8018655395508,171.2069635772705,0.02954932454448,177.243896484375,-0.0396256634035407,0,0.9997579511696968,Intermediate,1.0,0.0,1.0,0.0,0,-0.0012783521066399,-0.0
2015-10-21,169.16452026367188,170.79036614497844,168.9968959484565,170.6395196068124,102038000,-0.0062035377842638,-0.0062228596756202,0.0101766175628017,0.1615487955539141,0.042613614188331,-0.0307198167188929,165.68065719604493,165.7056427001953,171.2275168609619,0.0210275787565508,177.243896484375,-0.0455833818876542,0,0.999745386490433,Intermediate,1.0,0.0,1.0,0.0,0,-0.0062035377842638,-0.0
2015-10-22,172.0223388671875,172.2318564832243,169.16452830328043,170.1115392319672,174911700,0.0168937233354915,0.016752611444142,0.0105912254955009,0.1681304924430135,0.0640743511841326,-0.0210794747254701,166.1985824584961,165.6624072265625,171.25207527160646,0.0350409511473766,177.243896484375,-0.0294597315944687,0,0.9994952327046576,Intermediate,1.0,0.0,1.0,0.0,0,0.0168937233354915,0.0
2015-10-23,173.90797424316406,174.2767272443333,172.8939162778874,173.6900805551726,144442300,0.0109615727142995,0.0109019301312978,0.0106970364918816,0.1698101899374098,0.0760176736325828,-0.0105837679502192,166.81288833618163,165.66121978759764,171.27123504638672,0.0425331997889968,177.243896484375,-0.0188210838701857,0,0.9989788224083596,Intermediate,1.0,0.0,1.0,0.0,0,0.0109615727142995,0.0
2015-10-26,173.4805908203125,173.79067280838166,173.1118377599379,173.73201452401705,69033000,-0.0024575263136236,-0.0024605509879086,0.0084480327020301,0.1341083615838761,0.1010052951607369,-0.0115146837039725,167.60863647460937,165.63881256103517,171.29507225036622,0.0350337218249052,177.243896484375,-0.0212323568749475,0,0.9881948736422368,Intermediate,1.0,0.0,1.0,0.0,0,-0.0024575263136236,-0.0
2015-10-27,173.1453399658203,173.48056299169156,172.4664922383321,172.81010415201033,77905800,-0.0019324977676576,-0.0019343674506291,0.0085333439676561,0.1354626359411484,0.0982354391232354,-0.0100860447839057,168.38301544189454,165.5901901245117,171.3238412475586,0.0282826893878092,177.243896484375,-0.0231238231603422,0,0.981139000526971,Intermediate,1.0,0.0,1.0,0.0,0,-0.0019324977676576,-0.0
2015-10-28,175.1148223876953,175.13996347879436,172.81851748104603,173.480587526555,135906700,0.0113747353654669,0.0113105294876611,0.0080493380405339,0.1277792800436684,0.0903826150275475,0.0031344002945334,169.10878524780273,165.59112976074218,171.36481155395506,0.0355158197789171,177.243896484375,-0.012012115163962,0,0.9836067085304968,Intermediate,1.0,0.0,1.0,0.0,0,0.0113747353654669,0.0
2015-10-29,175.01429748535156,175.38305062187098,174.49469776822517,174.61202714912287,90525500,-0.0005740513622609,-0.000574216192828,0.00811710109326,0.1288549851572203,0.0869204742607161,-0.0007342637085283,169.80857543945314,165.61773864746092,171.41031829833983,0.030656414332588,177.243896484375,-0.0125792709551495,0,0.9789849436608146,Intermediate,1.0,0.0,1.0,0.0,0,-0.0005740513622609,-0.0
2015-10-30,174.260009765625,175.52550452719265,174.10078709710965,175.20703361427752,131076900,-0.0043098634258135,-0.0043191776588702,0.0079164444099787,0.1256696590600267,0.0663077295261993,0.0031724704476068,170.35038833618165,165.70179626464844,171.45965286254884,0.0229504697208426,177.243896484375,-0.0168349194411501,0,0.9536094895282532,Intermediate,1.0,0.0,1.0,0.0,0,-0.0043098634258135,-0.0
2015-11-02,176.32167053222656,176.51442318688035,174.46115280346794,174.58687106445788,86270800,0.011830946006341,0.0117615075101198,0.0074373716744771,0.1180646151517356,0.0600596859492714,0.0169933410682472,170.84988021850586,165.92947082519532,171.50851600646973,0.0320268899616589,177.243896484375,-0.0052031464577384,0,0.8384695800694891,Intermediate,1.0,0.0,1.0,0.0,0,0.011830946006341,0.0
2015-11-03,176.83285522460938,177.3859847602942,175.74336114194094,175.9696437316192,95246100,0.0028991597620406,0.0028949653033594,0.0072850387596831,0.1156464050975278,0.0667879917613081,0.00725167233295,171.40342559814454,166.30626983642577,171.55815948486327,0.0316763192305977,177.243896484375,-0.0023190714485441,1,0.6121800501868196,Low-Volatility / Bull,1.0,0.0,1.0,0.0,0,0.0028991597620406,0.0
2015-11-04,176.29653930664062,177.25193931911244,175.76017461170807,177.1262338390279,96224500,-0.0030328974629038,-0.0030375060169542,0.0073176878473156,0.1161646932959807,0.0549123197384744,0.0133402399245232,171.8622718811035,166.7095263671875,171.6009085083008,0.0258012848137187,177.243896484375,-0.0053449354055353,1,0.899154999747604,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,-0.0030328974629038,-0.0
2015-11-05,176.12045288085938,176.81605270300022,175.2321004873585,176.3551115211073,78408700,-0.0009988081812256,-0.000999307322509,0.0072041087042102,0.1143616802952964,0.0444307667138168,0.0111166300054399,172.23688583374025,166.98936889648436,171.6303042602539,0.0225478243427363,177.243896484375,-0.0063384050215498,1,0.9840412289933584,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,-0.0009988081812256,-0.0
2015-11-06,176.02828979492188,176.2629612566358,174.70414990202073,175.77687892154736,110471500,-0.000523295758272,-0.0005234327252822,0.0072215590050163,0.1146386952327143,0.0432621082337671,0.0118467266911577,172.60186386108398,167.18716339111327,171.66390640258788,0.0198516160671102,177.243896484375,-0.0068583839193598,1,0.9731713297244956,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,-0.000523295758272,-0.0
2015-11-09,174.38572692871094,175.567409509571,173.43870308601487,175.41655015621294,131008700,-0.0093312436775052,-0.0093750524717919,0.0076634452249379,0.1216534215069077,0.0325525921322833,-0.0012326692213201,172.87675094604492,167.35194030761718,171.68731315612794,0.008728622989548,177.243896484375,-0.0161256303452798,1,0.9373817860468432,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,-0.0093312436775052,-0.0
2015-11-10,174.7880096435547,174.82153963021315,173.63985696539157,173.9080329189441,75874600,0.0023068557383036,0.0023041990315799,0.0074326988145535,0.117990435800119,0.0414985298885683,-0.004490648349957,173.2249725341797,167.55160888671875,171.7239241027832,0.0090231626913179,177.243896484375,-0.0138559741098719,1,0.9732256101041056,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,0.0023068557383036,0.0
2015-11-11,174.10072326660156,175.1064050374801,174.03367611015133,175.0561228671268,67846000,-0.0039321139839895,-0.0039398650696211,0.0073932626073235,0.1173644054182262,0.0424003411000843,-0.005524243095633,173.5790557861328,167.83591217041015,171.7678363800049,0.0030053595931038,177.243896484375,-0.0177336048243021,1,0.9817883610783844,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,-0.0039321139839895,-0.0
2015-11-12,171.6703338623047,173.5308511321067,171.65358166199235,173.06153376457812,121315200,-0.0139596743695039,-0.0140580270104391,0.0075326222140718,0.1195766705918096,0.0123054832782159,-0.0115930136889421,173.68339614868165,168.01091217041017,171.79195617675782,-0.0115904129641366,177.243896484375,-0.0314457238450613,1,0.9064220760864252,Low-Volatility / Bull,1.0,0.0,1.0,0.0,1,-0.0139596743695039,-0.0
2015-11-13,169.7427978515625,171.5278921550629,169.65899847215078,171.2597162378276,153577100,-0.0112281252524868,-0.0112916365065518,0.0079179044030571,0.1256928357316357,-0.0035911606911173,-0.0018483850498309,173.6528076171875,168.14502716064453,171.81692863464357,-0.0225162484803845,177.243896484375,-0.0423207725715607,1,0.6252431054137676,Low-Volatility / Bull,-1.0,0.0,1.0,0.0,1,-0.0112281252524868,-0.0
2015-11-16,172.32406616210938,172.3827372401027,169.4411013610799,169.5584435170665,117645200,0.0152069386343223,0.0150924721408644,0.0086321688060265,0.1370314316152538,0.0110638022053835,0.0447812282914097,173.74709243774413,168.38012420654297,171.84460609436036,-0.0081902163407117,177.243896484375,-0.0277574033286913,0,0.9699013283019668,Intermediate,1.0,0.0,-1.0,0.0,1,-0.0152069386343223,0.0
2015-11-17,172.1983184814453,173.51408230141928,171.70386003645876,172.63411865075938,121123700,-0.0007297163040812,-0.0007299826766156,0.0086268037630188,0.1369462641978242,0.0116192180229248,0.0899117200778851,173.84598388671876,168.53200134277344,171.85959510803224,-0.0094777306236023,177.243896484375,-0.0284668646030047,0,0.9919114035915538,Intermediate,1.0,0.0,1.0,0.0,0,-0.0007297163040812,-0.0
2015-11-18,174.93043518066406,175.07290561750696,172.63413041421526,172.67602370486216,121342500,0.0158661055654452,0.0157415546109883,0.0091071123866766,0.1445709272223744,0.0340846585797365,0.1203886212580671,174.13427963256837,168.78254119873046,171.89146629333496,0.0045720782247793,177.243896484375,-0.0130524173164681,0,0.999695433168864,Intermediate,1.0,0.0,1.0,0.0,0,0.0158661055654452,0.0
2015-11-19,174.7795867919922,175.19862199754098,174.48625703293217,174.81310398174264,88220500,-0.0008623335814381,-0.0008627056049286,0.0083866724392966,0.1331342976104303,0.0160284294642305,0.0780323874035058,174.2721420288086,169.01239013671875,171.91407539367677,0.0029117950653279,177.243896484375,-0.0139034953601353,0,0.9910084721775814,Intermediate,1.0,0.0,1.0,0.0,0,-0.0008623335814381,-0.0
2015-11-20,175.4165496826172,176.09538480104044,175.0394204821534,175.53387905138243,94011500,0.0036443780553334,0.0036377533999156,0.0080751900931789,0.1281896686567445,0.0086745616238608,0.0558448582699373,174.34757080078126,169.24013580322264,171.94222328186035,0.0061313092974344,177.243896484375,-0.0103097868981847,0,0.9803777087182428,Intermediate,1.0,0.0,1.0,0.0,0,0.0036443780553334,0.0
2015-11-23,175.21539306640625,175.97802744813458,174.75445176671988,175.4751928567913,64931200,-0.0011467368191592,-0.0011473948249131,0.0080555357656123,0.12787766587918,0.0099999788903799,0.0545812951928998,174.43431091308594,169.4760321044922,171.9731650543213,0.0044778011231374,177.243896484375,-0.01144470110511,0,0.9712169697058564,Intermediate,1.0,0.0,1.0,0.0,0,-0.0011467368191592,-0.0
2015-11-24,175.45005798339844,175.85232822831483,173.82419922577145,174.20970448066703,98874400,0.0013392939563434,0.0013383979021567,0.00803612845781,0.1275695844188068,0.0133108867846694,0.0645945473751399,174.54954681396484,169.6757684326172,171.9962766265869,0.0051590576192865,177.243896484375,-0.0101207349677888,0,0.962714150501918,Intermediate,1.0,0.0,1.0,0.0,0,0.0013392939563434,0.0
2015-11-25,175.42491149902344,175.77689955099623,175.16509891948007,175.5757580407517,51980100,-0.0001433255974038,-0.0001433358694987,0.0076328617238026,0.1211679234775533,0.0017707759234772,0.0971904686465119,174.56505126953124,169.84632202148438,172.01876708984375,0.0049257295388671,177.243896484375,-0.0102626100048072,0,0.9154289931349684,Intermediate,1.0,0.0,1.0,0.0,0,-0.0001433255974038,-0.0
2015-11-27,175.6260528564453,175.8271943811606,175.03940606095202,175.5170995987319,37317800,0.0011465951768372,0.0011459383386245,0.0076343705196646,0.1211918748693338,0.0034954593989382,0.0779873125283374,174.59563903808595,170.02840148925782,172.0340441894531,0.0059017156673346,177.243896484375,-0.0091277818871032,0,0.8596033109256791,Intermediate,1.0,0.0,1.0,0.0,0,0.0011465951768372,0.0
2015-11-30,174.8968963623047,175.90257818432067,174.78794312904074,175.7852488515511,112822700,-0.0041517558601434,-0.0041603983277428,0.0076295328069851,0.1211150785613476,0.0036548063869403,0.0727432699697776,174.62748336791992,170.250322265625,172.04212379455566,0.0015427869038067,177.243896484375,-0.0132416414253069,0,0.8125786452366508,Intermediate,1.0,0.0,1.0,0.0,0,-0.0041517558601434,-0.0
2015-12-01,176.564697265625,176.68203941900245,175.24893315237756,175.52549796832068,97858400,0.0095359090870623,0.0094907292991489,0.0074609458168867,0.1184388430608594,0.0013783146034453,0.0996173737991139,174.63963470458984,170.4886703491211,172.05717926025392,0.0110230565031328,177.243896484375,-0.0038320034270397,0,0.8069474697806732,Intermediate,1.0,0.0,1.0,0.0,0,0.0095359090870623,0.0
2015-12-02,174.76283264160156,176.8328677084274,174.51140894509157,176.51439684031868,108441300,-0.0102051239683134,-0.0102575532491323,0.0077707226939656,0.1233563985328736,-0.0117060971524692,0.0617138251820297,174.53613357543946,170.73372314453124,172.0631430053711,0.0012988660944761,177.243896484375,-0.0139980213253332,0,0.9293065854414472,Intermediate,-1.0,0.0,1.0,0.0,0,-0.0102051239683134,-0.0
2015-12-03,172.31568908691406,175.28245325525342,171.59494789072716,175.0142773246412,166224200,-0.0140026544414396,-0.0141016165144029,0.0083220457563456,0.1321083808235467,-0.0225804218017149,0.061034708123592,174.33709106445312,170.93502807617188,172.05749053955077,-0.0115947901000122,177.243896484375,-0.0278046663112904,0,0.996953597258007,Intermediate,-1.0,0.0,-1.0,0.0,0,0.0140026544414396,-0.0
2015-12-04,175.6763153076172,175.9696450663858,172.31565756611263,172.31565756611263,192913900,0.0195027291972704,0.019314988024641,0.0095136056460673,0.1510238076662046,-0.0025217830523217,0.0758735527071485,174.31488418579102,171.21527770996093,172.06343704223633,0.0078101828663987,177.243896484375,-0.0088442039915095,0,0.9999353517166572,Intermediate,-1.0,0.0,-1.0,0.0,0,-0.0195027291972704,0.0
2015-12-07,174.6119842529297,175.76851278396063,173.6481955578069,175.34947755684817,102027100,-0.0060584777909521,-0.0060769048317667,0.0096071291521711,0.1525084472995413,-0.0080458973023155,0.0645172543322112,174.24406890869142,171.47508026123046,172.06418601989745,0.0021114942192441,177.243896484375,-0.0148490993690004,0,0.999809985880483,Intermediate,-1.0,0.0,-1.0,0.0,0,0.0060584777909521,-0.0
2015-12-08,173.4386444091797,174.56165553159656,172.45810370188096,173.0531392360218,103372400,-0.0067196982427643,-0.0067423770686752,0.0094958823963018,0.1507424597983854,-0.0054309635095217,0.0613023557294627,174.19671478271485,171.7925405883789,172.0565900421143,-0.0043518063729315,177.243896484375,-0.0214690161448282,0,0.999759348631107,Intermediate,-1.0,0.0,-1.0,0.0,0,0.0067196982427643,-0.0
2015-12-09,172.08935546875,174.88850725265175,171.11719083392987,172.80172035190606,162401500,-0.0077796326477646,-0.0078100518594001,0.0096211047306427,0.1527303027299265,-0.0154395841013811,0.0400458363346647,174.0617820739746,172.08117248535157,172.04299087524413,-0.0113317615258375,177.243896484375,-0.0290816277336771,0,0.9998720170329496,Intermediate,-1.0,0.0,-1.0,0.0,0,0.0077796326477646,-0.0
2015-12-10,172.53355407714844,173.8409418923696,171.92176624832106,172.15642494397923,116128900,0.0025812090886649,0.0025778834899664,0.0096173836493843,0.1526712323962188,-0.0090015087820933,0.0337712132913297,173.98342361450196,172.3198550415039,172.0326456451416,-0.008333377440405,177.243896484375,-0.0265754844068314,0,0.999846015464508,Intermediate,-1.0,0.0,-1.0,0.0,0,-0.0025812090886649,0.0
2015-12-11,169.18971252441406,171.08374765256002,168.87961767783,170.42167744380106,211173300,-0.0193808188246048,-0.0195710893042664,0.0100844737668746,0.1600860581406297,-0.0144499127023327,0.0160196957974987,173.85939254760743,172.4832794189453,172.00855461120605,-0.0268589459261723,177.243896484375,-0.0454412485829713,0,0.999709641319784,Intermediate,-1.0,0.0,-1.0,0.0,0,0.0193808188246048,-0.0
2015-12-14,170.0445098876953,170.1702281432619,167.57220431685354,169.3489225829156,182385200,0.0050523010561762,0.0050395810088776,0.0098423234793612,0.1562420414966508,0.001777465906958,0.0381173361200195,173.87447814941407,172.61569458007813,171.98324462890625,-0.0220272020510542,177.243896484375,-0.0406185303950048,0,0.9998948215630682,Intermediate,1.0,0.0,-1.0,0.0,0,-0.0050523010561762,0.0
2015-12-15,171.82958984375,172.73470749855906,170.01935453413182,171.55302505022993,154069600,0.0104977217860995,0.0104430033177794,0.009513610370325,0.1510238826614703,-0.0028694559580215,0.0436223190682394,173.8497543334961,172.72564971923828,171.970453414917,-0.0116201745437661,177.243896484375,-0.0305472106403522,0,0.999898814257526,Intermediate,-1.0,0.0,1.0,0.0,0,0.0104977217860995,0.0
2015-12-16,174.34381103515625,174.64551693695873,171.63684680850224,172.9526108886259,197017000,0.0146320618799853,0.0145260461636696,0.0100643359671407,0.1597663804803429,0.0124594280166685,0.0728176981086297,173.95702896118163,172.89728698730468,171.97390907287598,0.002223434582002,177.243896484375,-0.0163621174367175,0,0.9999477879098256,Intermediate,1.0,0.0,-1.0,0.0,0,-0.0146320618799853,0.0
2015-12-17,171.6870574951172,174.72086745296608,171.67029251090398,174.65382030404936,173092500,-0.0152385881911422,-0.015355888664267,0.0099951310114963,0.1586677858675728,-0.018540957050711,0.058160796633577,173.79486007690429,172.98863586425782,171.9631310272217,-0.012128106555363,177.243896484375,-0.0313513700583064,0,0.9998806088701496,Intermediate,-1.0,0.0,1.0,0.0,0,-0.0152385881911422,-0.0
2015-12-18,168.6284637451172,171.0817527336505,168.468280667836,170.94687323113737,251393500,-0.017814934885741,-0.0179755310370302,0.0106876868214729,0.1696617685209592,-0.0351936010364616,0.043080941303192,173.48730392456054,172.98864166259764,171.94928482055664,-0.028006891971508,177.243896484375,-0.0486077823278801,0,0.9994910224682424,Intermediate,-1.0,0.0,-1.0,0.0,0,0.017814934885741,-0.0
2015-12-21,170.01953125,170.19657911718517,168.6874978631349,169.800340767622,99094300,0.0082493042632791,0.0082154647272434,0.0108579320875795,0.1723643283369829,-0.0307668714404772,0.0519587804060592,173.2174530029297,173.01445770263672,171.93884231567384,-0.018461891094055,177.243896484375,-0.0407594584505868,0,0.9998936907691948,Intermediate,-1.0,0.0,-1.0,0.0,0,-0.0082493042632791,0.0
2015-12-22,171.5623321533203,171.8574076490797,169.91837134677343,170.90474783070158,111026200,0.0090742568925905,0.0090333332052416,0.0111132275555736,0.1764170182519092,-0.0208489725083768,0.088830947933421,173.0347999572754,173.0679446411133,171.9500732421875,-0.0085096628211126,177.243896484375,-0.0320550633547799,0,0.9998778588493936,Intermediate,-1.0,0.0,-1.0,0.0,0,-0.0090742568925905,0.0
2015-12-23,173.6868438720703,173.7289993524299,172.47283807637507,172.56557498754754,110987200,0.0123833226797791,0.0123072764988027,0.011502829599377,0.1826017589610257,-0.0100496638849498,0.1016701187997706,172.94663925170897,173.1852099609375,171.97390937805176,0.0042799595503213,177.243896484375,-0.0200686888680438,0,0.9997458498237546,Intermediate,-1.0,0.0,-1.0,0.0,0,-0.0123833226797791,0.0
2015-12-24,173.40020751953125,173.94820307781427,173.18101701464653,173.43393705200427,48539600,-0.0016503054932023,-0.0016516687473764,0.0115057056641656,0.1826474150741376,-0.0115417129881434,0.0797062701115549,172.84540405273438,173.31283294677735,171.98557395935055,0.0032098248133205,177.243896484375,-0.0216858748937659,0,0.999764703224874,Intermediate,-1.0,0.0,-1.0,0.0,0,0.0016503054932023,-0.0
2015-12-28,173.00396728515625,173.0461099010935,171.93327984099471,172.70889178931722,65899900,-0.0022851197241523,-0.0022877345945165,0.0115051741244841,0.1826389771432824,-0.0149299351015553,0.0744353854079049,172.71429977416992,173.3812417602539,172.00050247192382,0.0016771483968907,177.243896484375,-0.023921439797463,0,0.9997527430581704,Intermediate,-1.0,0.0,-1.0,0.0,0,0.0022851197241523,-0.0
2015-12-29,174.8502960205078,175.17908826127268,174.06625793254906,174.09997460624697,92640700,0.0106721756981926,0.0106156299858725,0.0117453400839361,0.1864514935558414,-0.0002664446469098,0.0699197274657219,172.71196975708008,173.47115631103514,172.013304977417,0.0123808805286356,177.243896484375,-0.0135045579077426,0,0.9996602303090945,Intermediate,-1.0,0.0,-1.0,0.0,0,-0.0106721756981926,0.0
2015-12-30,173.61094665527344,174.69007284761014,173.46762832336478,174.60576189281886,63317700,-0.0070880598628727,-0.0071132994965873,0.011626500441433,0.1845649727160878,-0.0167289988094727,0.0437626018017336,172.5642822265625,173.5346078491211,172.02247138977052,0.0060653596167528,177.243896484375,-0.0204968966557436,0,0.9994990053273148,Intermediate,-1.0,0.0,-1.0,0.0,0,0.0070880598628727,-0.0
2015-12-31,171.87425231933594,173.57723329901134,171.87425231933594,172.9365137681449,114877900,-0.0100033688508474,-0.010053738738935,0.0116179757193441,0.1844296469482275,-0.0165285734878734,0.0368739917382949,172.41985321044922,173.56768310546877,172.01262931823732,-0.0031643739450777,177.243896484375,-0.030295227489046,0,0.9992561685518808,Intermediate,-1.0,0.0,-1.0,0.0,0,0.0100033688508474,-0.0
2016-01-04,169.4715576171875,169.47998356786456,167.42291956654066,169.0247378144135,222353500,-0.0139793754429506,-0.0140780071976088,0.0116165811867371,0.1844075094293878,-0.0165053541253112,0.0140734167486049,172.27764663696288,173.57382385253905,171.9947383880615,-0.0162881782666128,177.243896484375,-0.0438510945727977,0,0.9984975647109168,Intermediate,-1.0,0.0,-1.0,0.0,0,0.0139793754429506,-0.0
2016-01-05,169.75819396972656,170.2134397222684,168.6537898230363,169.7919106364143,110845800,0.0016913537384635,0.0016899250104919,0.0106208579615624,0.1686008932586078,-0.0336876449595822,0.0067012535091162,171.98174057006835,173.52854095458986,171.97064331054688,-0.0129289690461986,177.243896484375,-0.0422339085470756,0,0.9999159152408784,Intermediate,-1.0,0.0,-1.0,0.0,0,-0.0016913537384635,0.0
2016-01-06,167.61685180664062,168.66223583088512,166.5883196857206,167.21217457398305,152112600,-0.012614072481637,-0.0126943053164984,0.0108622216346239,0.1724324227852827,-0.0400610099943451,-0.0065897339852046,171.6319839477539,173.40271850585938,171.93754257202147,-0.0233938456502111,177.243896484375,-0.054315239445117,0,0.999705390604288,Intermediate,-1.0,0.0,-1.0,0.0,0,0.012614072481637,-0.0
2016-01-07,163.595458984375,166.45342598970592,163.20764652208442,164.6745725350337,213436100,-0.0239915782865592,-0.0242840638015176,0.0118957987729415,0.1888399511980236,-0.0567531270688581,-0.0313374941262131,171.13982467651368,173.20501586914062,171.88923027038575,-0.0440830514253415,177.243896484375,-0.0770037094123756,0,0.9621871472815952,Intermediate,-1.0,1.0,-1.0,0.0,0,0.0239915782865592,-0.0
2016-01-08,161.7997283935547,165.1129538128163,161.51309169258369,164.55653231278043,209817200,-0.0109766530316213,-0.0110373409966228,0.0119866663101644,0.1902824286324679,-0.0597923505911661,-0.035893940311421,170.6253433227539,172.9781036376953,171.84463333129884,-0.0517251116236862,177.243896484375,-0.0871351194436295,0,0.9868383213751568,Intermediate,-1.0,0.0,-1.0,1.0,0,0.0109766530316213,-0.0109766530316213
2016-01-11,161.95989990234375,163.0558780579135,160.02930242058451,162.71864708325168,187941300,0.0009899368211512,0.0009894471568274,0.0119528376000921,0.1897454145083148,-0.0612846250769092,-0.0302909043966883,170.09666061401367,172.71500518798828,171.80287017822266,-0.0478360990880003,177.243896484375,-0.0862314408856308,0,0.9943092330558634,Intermediate,-1.0,0.0,-1.0,0.0,0,-0.0009899368211512,0.0
2016-01-12,163.2666473388672,164.01696859123618,161.14213716090515,163.40153973265294,172330500,0.0080683393686422,0.0080359643437652,0.0115529159284852,0.1833968547864533,-0.0350084239589459,-0.0372493684893032,169.80050735473634,172.48005218505858,171.7656906890869,-0.0384796259896857,177.243896484375,-0.0788588460463008,0,0.999311007431002,Intermediate,-1.0,0.0,-1.0,0.0,0,-0.0080683393686422,0.0
2016-01-13,159.19468688964844,164.27832698024162,158.81531325949402,163.93267001905855,221168900,-0.0249405528660561,-0.0252568384235417,0.0125330825727807,0.1989565178916921,-0.0638057824108085,-0.0655097288630236,169.25801620483398,172.17874572753905,171.69773864746094,-0.0594555551390075,177.243896484375,-0.1018326156935829,0,0.8742289850037025,Intermediate,-1.0,1.0,-1.0,0.0,0,0.0249405528660561,-0.0
2016-01-14,161.80812072753906,162.9293894456111,158.20827221925188,159.80165137355536,240795600,0.0164165895794137,0.0162832942309208,0.0129373149076066,0.2053735072707349,-0.058322138377469,-0.0506355994606552,168.75694274902344,171.8884747314453,171.65040451049805,-0.041176510478853,177.243896484375,-0.087087770371809,2,0.595938577129106,High-Volatility / Stress,-1.0,0.0,-1.0,1.0,0,-0.0164165895794137,0.0164165895794137
2016-01-15,158.3347625732422,159.13566531111854,156.40416490555924,157.4579876827775,324846400,-0.0214659075124263,-0.0216996511713824,0.0128775852708366,0.2044253286819724,-0.0918245871009775,-0.069825477317609,167.95649032592777,171.51851287841797,171.58873161315918,-0.0572870255505704,177.243896484375,-0.1066842598599707,2,0.9944897058853888,High-Volatility / Stress,-1.0,1.0,-1.0,0.0,2,0.0214659075124263,-0.0
